,date,xauusd
2398,2020-07-26,1912.942009163
2399,2020-07-27,1957.2719081249
2400,2020-07-28,1957.3135027455
2401,2020-07-29,1968.4543010178
2402,2020-07-30,1957.835699344
2403,2020-07-31,1974.2608386274
2404,2020-08-01,1974.0413561664
2405,2020-08-02,1981.159176234
2406,2020-08-03,1975.2048865393
2407,2020-08-04,2028.3446552235
2408,2020-08-05,2036.4520303667
2409,2020-08-06,2069.5240564701
2410,2020-08-07,2034.1424621816
2411,2020-08-08,2033.8638328164
2412,2020-08-09,2027.8422744279
2413,2020-08-10,2028.6845861146
2414,2020-08-11,1911.4676719017
2415,2020-08-12,1922.2242908738
2416,2020-08-13,1958.0927219542
2417,2020-08-14,1944.5171525274
2418,2020-08-15,1944.9009559188
2419,2020-08-16,1933.9741234262
2420,2020-08-17,1984.4628575593
2421,2020-08-18,2003.4558106684
2422,2020-08-19,1929.2006043548
2423,2020-08-20,1949.1480094046
2424,2020-08-21,1939.1967796845
2425,2020-08-22,1939.0930861636
2426,2020-08-23,1934.6663184267
2427,2020-08-24,1931.026380578
2428,2020-08-25,1929.4113688083
2429,2020-08-26,1953.4123764586
2430,2020-08-27,1927.9492802892
2431,2020-08-28,1964.6269893002
2432,2020-08-29,1964.6944408971
2433,2020-08-30,1972.989770048
2434,2020-08-31,1968.6865450587
2435,2020-09-01,1971.7024482422
2436,2020-09-02,1944.3292451021
2437,2020-09-03,1928.9438403138
2438,2020-09-04,1933.4035123997
2439,2020-09-05,1933.8806215492
2440,2020-09-06,1934.404348541
2441,2020-09-07,1930.0535088309
2442,2020-09-08,1930.6564574461
2443,2020-09-09,1947.7970396769
2444,2020-09-10,1947.8465467206
2445,2020-09-11,1941.2253004431
2446,2020-09-12,1941.0879798127
2447,2020-09-13,1942.2755700579
2448,2020-09-14,1956.9076178445
2449,2020-09-15,1954.1900113641
2450,2020-09-16,1959.9880063322
2451,2020-09-17,1946.3532944928
2452,2020-09-18,1949.7974882271
2453,2020-09-19,1949.8498615607
2454,2020-09-20,1948.9568208616
2455,2020-09-21,1915.1625387391
2456,2020-09-22,1902.8108515827
2457,2020-09-23,1857.9414806297
2458,2020-09-24,1868.3887192553
2459,2020-09-25,1861.1923300575
2460,2020-09-26,1861.7640214103
2461,2020-09-27,1862.457512688
2462,2020-09-28,1882.182636685
2463,2020-09-29,1897.4654482465
2464,2020-09-30,1886.6735846691
2465,2020-10-01,1904.5190187159
2466,2020-10-02,1899.8330179823
2467,2020-10-03,1900.4000342072
2468,2020-10-04,1903.9278030577
2469,2020-10-05,1912.4517496562
2470,2020-10-06,1878.9937696507
2471,2020-10-07,1887.0309888775
2472,2020-10-08,1894.1108388887
2473,2020-10-09,1930.0823990539
2474,2020-10-10,1930.4087640558
2475,2020-10-11,1929.86857595
2476,2020-10-12,1924.5388171078
2477,2020-10-13,1892.6828255374
2478,2020-10-14,1898.9262358706
2479,2020-10-15,1906.3506942011
2480,2020-10-16,1898.5884632065
2481,2020-10-17,1898.3977522971
2482,2020-10-18,1900.9961219679
2483,2020-10-19,1904.0538230604
2484,2020-10-20,1909.766163289
2485,2020-10-21,1923.0189036887
2486,2020-10-22,1904.6306983536
2487,2020-10-23,1901.2180563281
2488,2020-10-24,1901.4298752662
2489,2020-10-25,1898.0554421995
2490,2020-10-26,1901.722774424
2491,2020-10-27,1905.632325646
2492,2020-10-28,1878.7957728785
2493,2020-10-29,1868.3090995825
2494,2020-10-30,1878.8451265975
2495,2020-10-31,1879.2930099696
2496,2020-11-01,1876.4366468077
2497,2020-11-02,1894.6954732592
2498,2020-11-03,1911.5705612595
2499,2020-11-04,1904.2926718877
2500,2020-11-05,1946.5737011419
2501,2020-11-06,1952.0273494522
2502,2020-11-07,1952.2861270548
2503,2020-11-08,1959.7275978639
2504,2020-11-09,1867.1843034266
2505,2020-11-10,1876.4577640632
2506,2020-11-11,1865.2234101424
2507,2020-11-12,1875.963527327
2508,2020-11-13,1888.0988575632
2509,2020-11-14,1888.1283927307
2510,2020-11-15,1890.5557288565
2511,2020-11-16,1889.4235990212
2512,2020-11-17,1881.45526941
2513,2020-11-18,1871.9271756033
2514,2020-11-19,1864.2535764945
2515,2020-11-20,1871.3153101078
2516,2020-11-21,1871.7303210953
2517,2020-11-22,1872.4312583674
2518,2020-11-23,1835.8428359293
2519,2020-11-24,1808.2885237842
2520,2020-11-25,1807.3213886575
2521,2020-11-26,1809.4064652136
2522,2020-11-27,1787.6255159446
2523,2020-11-28,1787.3739901337
2524,2020-11-29,1786.2565421646
2525,2020-11-30,1778.3888221179
2526,2020-12-01,1812.5857623381
2527,2020-12-02,1831.1254757165
2528,2020-12-03,1840.6692758781
2529,2020-12-04,1838.3759771831
2530,2020-12-05,1838.7592052883
2531,2020-12-06,1835.1822794799
2532,2020-12-07,1864.4890326792
2533,2020-12-08,1870.2650441033
2534,2020-12-09,1836.0850201236
2535,2020-12-10,1836.7642174154
2536,2020-12-11,1839.0063453709
2537,2020-12-12,1838.9959082341
2538,2020-12-13,1838.1846088803
2539,2020-12-14,1827.6362649291
2540,2020-12-15,1852.6049347621
2541,2020-12-16,1864.7569182463
2542,2020-12-17,1884.4464333896
2543,2020-12-18,1880.5379219973
2544,2020-12-19,1880.476888939
2545,2020-12-20,1883.2746379405
2546,2020-12-21,1878.3465355351
2547,2020-12-22,1863.2017164432
2548,2020-12-23,1872.4413464416
2549,2020-12-24,1876.3620640937
2550,2020-12-25,1876.1153859211
2551,2020-12-26,1876.2606125991
2552,2020-12-27,1887.5403461749
2553,2020-12-28,1874.8133701837
2554,2020-12-29,1878.8120127091
2555,2020-12-30,1894.1315586933
2556,2020-12-31,1896.2251960311
2557,2021-01-01,1896.7622262469
2558,2021-01-02,1896.0940462647
2559,2021-01-03,1912.7224735327
2560,2021-01-04,1941.9611514129
2561,2021-01-05,1949.6832125591
2562,2021-01-06,1922.0341681744
2563,2021-01-07,1914.9676605993
2564,2021-01-08,1848.61173819
2565,2021-01-09,1848.7876574936
2566,2021-01-10,1844.7121326717
2567,2021-01-11,1846.8073854025
2568,2021-01-12,1857.1932520162
2569,2021-01-13,1846.6732817788
2570,2021-01-14,1847.3436083997
2571,2021-01-15,1827.4539505409
2572,2021-01-16,1827.8862323609
2573,2021-01-17,1811.249671711
2574,2021-01-18,1837.4714683361
2575,2021-01-19,1840.6780414177
2576,2021-01-20,1870.0323458997
2577,2021-01-21,1869.5839361484
2578,2021-01-22,1854.6263537346
2579,2021-01-23,1855.6662769767
2580,2021-01-24,1857.7864474479
2581,2021-01-25,1855.2691662881
2582,2021-01-26,1851.2347979808
2583,2021-01-27,1840.6575970989
2584,2021-01-28,1843.1232423123
2585,2021-01-29,1846.20451742
2586,2021-01-30,1846.261781458
2587,2021-01-31,1855.5457623974
2588,2021-02-01,1858.9224533587
2589,2021-02-02,1837.4336107246
2590,2021-02-03,1834.3267700055
2591,2021-02-04,1794.3713144692
2592,2021-02-05,1813.0355658509
2593,2021-02-06,1813.7463838431
2594,2021-02-07,1818.1487609316
2595,2021-02-08,1830.7526370859
2596,2021-02-09,1836.0437032971
2597,2021-02-10,1841.977382151
2598,2021-02-11,1826.7763703553
2599,2021-02-12,1824.3536933464
2600,2021-02-13,1824.8008686052
2601,2021-02-14,1821.3111619055
2602,2021-02-15,1818.4795685927
2603,2021-02-16,1790.5986792386
2604,2021-02-17,1777.9562111184
2605,2021-02-18,1772.9083164948
2606,2021-02-19,1783.8458949427
2607,2021-02-20,1784.6148355031
2608,2021-02-21,1784.6944603084
2609,2021-02-22,1810.2873046708
2610,2021-02-23,1805.3711180401
2611,2021-02-24,1803.0871070506
2612,2021-02-25,1770.1618037059
2613,2021-02-26,1733.7924279561
2614,2021-02-27,1733.9436815092
2615,2021-02-28,1739.2363013401
2616,2021-03-01,1724.1868606975
2617,2021-03-02,1736.9806691207
2618,2021-03-03,1710.180678927
2619,2021-03-04,1695.5194891972
2620,2021-03-05,1700.8655288335
2621,2021-03-06,1700.8682932637
2622,2021-03-07,1707.169257296
2623,2021-03-08,1683.1827127175
2624,2021-03-09,1715.4934150666
2625,2021-03-10,1726.6503423863
2626,2021-03-11,1722.7823486069
2627,2021-03-12,1726.8793664988
2628,2021-03-13,1727.115716753
2629,2021-03-14,1724.7921625444
2630,2021-03-15,1730.810683107
2631,2021-03-16,1730.8516699083
2632,2021-03-17,1747.1014019619
2633,2021-03-18,1736.0798806892
2634,2021-03-19,1745.0877851905
2635,2021-03-20,1745.261614716
2636,2021-03-21,1738.6919820219
2637,2021-03-22,1739.1247328355
2638,2021-03-23,1727.143757572
2639,2021-03-24,1734.9784707397
2640,2021-03-25,1727.1762192716
2641,2021-03-26,1732.5633703586
2642,2021-03-27,1732.8619948707
2643,2021-03-28,1730.5529116553
2644,2021-03-29,1712.1196562236
2645,2021-03-30,1685.5602803482
2646,2021-03-31,1706.9987563734
2647,2021-04-01,1730.2496122951
2648,2021-04-02,1731.8391149273
2649,2021-04-03,1733.3425778271
2650,2021-04-04,1727.6975838149
2651,2021-04-05,1729.3195427565
2652,2021-04-06,1743.0551824931
2653,2021-04-07,1736.7820520808
2654,2021-04-08,1754.8831398798
2655,2021-04-09,1744.0638086114
2656,2021-04-10,1744.5461127151
2657,2021-04-11,1742.0388823079
2658,2021-04-12,1732.5857573754
2659,2021-04-13,1746.2364025958
2660,2021-04-14,1736.2561088686
2661,2021-04-15,1763.5979870593
2662,2021-04-16,1776.5923945266
2663,2021-04-17,1776.7354263277
2664,2021-04-18,1778.1255000978
2665,2021-04-19,1771.4979299123
2666,2021-04-20,1776.7080710495
2667,2021-04-21,1794.2466595534
2668,2021-04-22,1783.2337127213
2669,2021-04-23,1776.8204487736
2670,2021-04-24,1776.640727712
2671,2021-04-25,1775.5997088016
2672,2021-04-26,1779.9529678165
2673,2021-04-27,1776.1312221314
2674,2021-04-28,1782.6156413829
2675,2021-04-29,1772.551842843
2676,2021-04-30,1769.1368703999
2677,2021-05-01,1769.4104324439
2678,2021-05-02,1769.5200176952
2679,2021-05-03,1792.389678262
2680,2021-05-04,1778.814070753
2681,2021-05-05,1785.8511424242
2682,2021-05-06,1814.9698105782
2683,2021-05-07,1831.1377394774
2684,2021-05-08,1831.4682881266
2685,2021-05-09,1837.4077850968
2686,2021-05-10,1835.3804587896
2687,2021-05-11,1835.8015134945
2688,2021-05-12,1817.0908449613
2689,2021-05-13,1825.5790338338
2690,2021-05-14,1843.7006775105
2691,2021-05-15,1844.4569457637
2692,2021-05-16,1847.7798924592
2693,2021-05-17,1868.1140797369
2694,2021-05-18,1869.1951379192
2695,2021-05-19,1866.9460500175
2696,2021-05-20,1874.469226333
2697,2021-05-21,1880.6536832543
2698,2021-05-22,1880.8305747818
2699,2021-05-23,1883.4342540188
2700,2021-05-24,1878.2489868488
2701,2021-05-25,1898.3620182442
2702,2021-05-26,1896.6529124395
2703,2021-05-27,1897.2045176387
2704,2021-05-28,1904.3707321806
2705,2021-05-29,1904.5261062916
2706,2021-05-30,1904.453564661
2707,2021-05-31,1907.6325656604
2708,2021-06-01,1898.874593995
2709,2021-06-02,1908.0760234945
2710,2021-06-03,1871.4484511658
2711,2021-06-04,1890.5272218706
2712,2021-06-05,1890.8059560388
2713,2021-06-06,1889.9125915426
2714,2021-06-07,1898.5010799121
2715,2021-06-08,1893.410752612
2716,2021-06-09,1889.1481449623
2717,2021-06-10,1898.0227339412
2718,2021-06-11,1876.5631159581
2719,2021-06-12,1876.5246762995
2720,2021-06-13,1873.1502641142
2721,2021-06-14,1866.1275936529
2722,2021-06-15,1858.7357276716
2723,2021-06-16,1816.331533377
2724,2021-06-17,1775.4151821462
2725,2021-06-18,1763.8077862831
2726,2021-06-19,1764.0417725092
2727,2021-06-20,1769.6139587149
2728,2021-06-21,1782.9880358127
2729,2021-06-22,1777.6117186737
2730,2021-06-23,1777.4525975098
2731,2021-06-24,1775.5867968211
2732,2021-06-25,1781.3875671668
2733,2021-06-26,1781.9118131844
2734,2021-06-27,1782.2929198414
2735,2021-06-28,1778.5847604358
2736,2021-06-29,1760.9145808004
2737,2021-06-30,1768.2790518701
2738,2021-07-01,1776.1853649202
2739,2021-07-02,1787.7437910165
2740,2021-07-03,1788.2209883497
2741,2021-07-04,1786.0810702198
2742,2021-07-05,1791.7223518691
2743,2021-07-06,1795.7728677123
2744,2021-07-07,1803.9724043724
2745,2021-07-08,1803.7972532522
2746,2021-07-09,1808.2817893316
2747,2021-07-10,1808.4327217817
2748,2021-07-11,1805.7712448987
2749,2021-07-12,1807.1446169164
2750,2021-07-13,1806.1949864536
2751,2021-07-14,1826.1316821181
2752,2021-07-15,1828.9882944063
2753,2021-07-16,1811.6109877791
2754,2021-07-17,1811.9716970021
2755,2021-07-18,1815.4091932322
2756,2021-07-19,1811.7779234282
2757,2021-07-20,1809.3795609127
2758,2021-07-21,1802.6414566333
2759,2021-07-22,1807.4375477953
2760,2021-07-23,1801.8101529298
2761,2021-07-24,1802.0453214398
2762,2021-07-25,1801.0878570657
2763,2021-07-26,1797.8487201889
2764,2021-07-27,1799.1142714345
2765,2021-07-28,1808.231154173
2766,2021-07-29,1829.8826212573
2767,2021-07-30,1814.0314088658
2768,2021-07-31,1814.2564270034
2769,2021-08-01,1814.3387188954
2770,2021-08-02,1812.5411069612
2771,2021-08-03,1810.9112805752
2772,2021-08-04,1811.5858266096
2773,2021-08-05,1804.2077240977
2774,2021-08-06,1763.3525308686
2775,2021-08-07,1763.6839831039
2776,2021-08-08,1718.6117054643
2777,2021-08-09,1731.3758836624
2778,2021-08-10,1727.7564157631
2779,2021-08-11,1751.7442687342
2780,2021-08-12,1753.4592359478
2781,2021-08-13,1779.279558821
2782,2021-08-14,1779.3436001459
2783,2021-08-15,1779.1061770566
2784,2021-08-16,1787.9146095167
2785,2021-08-17,1785.9648061118
2786,2021-08-18,1788.0212660805
2787,2021-08-19,1779.5269730719
2788,2021-08-20,1781.7220584206
2789,2021-08-21,1782.1499857428
2790,2021-08-22,1779.0587000418
2791,2021-08-23,1805.0476303035
2792,2021-08-24,1802.1237374398
2793,2021-08-25,1791.4971207072
2794,2021-08-26,1792.631441312
2795,2021-08-27,1817.5891644992
2796,2021-08-28,1818.049596393
2797,2021-08-29,1818.3967196123
2798,2021-08-30,1810.7678298901
2799,2021-08-31,1814.2874015407
2800,2021-09-01,1812.8391281549
2801,2021-09-02,1809.0824215275
2802,2021-09-03,1827.2648215925
2803,2021-09-04,1827.8027069758
2804,2021-09-05,1827.9363512562
2805,2021-09-06,1823.8684996821
2806,2021-09-07,1795.0719677418
2807,2021-09-08,1790.6119001065
2808,2021-09-09,1794.937120175
2809,2021-09-10,1788.0118976121
2810,2021-09-11,1788.3489068717
2811,2021-09-12,1788.1090746536
2812,2021-09-13,1792.9047136596
2813,2021-09-14,1804.3678452208
2814,2021-09-15,1794.3527629433
2815,2021-09-16,1753.901133133
2816,2021-09-17,1754.2376588371
2817,2021-09-18,1754.2782460726
2818,2021-09-19,1754.3090215341
2819,2021-09-20,1764.2353084817
2820,2021-09-21,1775.1693244044
2821,2021-09-22,1767.2439047144
2822,2021-09-23,1744.5164783947
2823,2021-09-24,1750.329183334
2824,2021-09-25,1750.5623681608
2825,2021-09-26,1748.7714880297
2826,2021-09-27,1750.816835419
2827,2021-09-28,1735.0297630588
2828,2021-09-29,1728.3712689369
2829,2021-09-30,1754.7226304712
2830,2021-10-01,1760.6506392018
2831,2021-10-02,1760.7958797376
2832,2021-10-03,1763.4507203696
2833,2021-10-04,1768.138362923
2834,2021-10-05,1759.9809359404
2835,2021-10-06,1763.3948477298
2836,2021-10-07,1754.9549537312
2837,2021-10-08,1757.0269526559
2838,2021-10-09,1757.2067441595
2839,2021-10-10,1754.2320849048
2840,2021-10-11,1753.8605319936
2841,2021-10-12,1760.3211916753
2842,2021-10-13,1792.195601017
2843,2021-10-14,1795.31138504
2844,2021-10-15,1767.222755693
2845,2021-10-16,1767.2059590185
2846,2021-10-17,1770.459876953
2847,2021-10-18,1764.0925279854
2848,2021-10-19,1769.1885169162
2849,2021-10-20,1782.0327255279
2850,2021-10-21,1784.4638962929
2851,2021-10-22,1792.354898749
2852,2021-10-23,1792.2913548826
2853,2021-10-24,1794.8326767237
2854,2021-10-25,1807.9052309321
2855,2021-10-26,1792.7907676915
2856,2021-10-27,1796.2352880366
2857,2021-10-28,1798.9591039778
2858,2021-10-29,1782.9519576152
2859,2021-10-30,1783.0238301135
2860,2021-10-31,1779.6602628558
2861,2021-11-01,1792.3604361909
2862,2021-11-02,1787.7584295689
2863,2021-11-03,1774.2910131324
2864,2021-11-04,1791.7426534121
2865,2021-11-05,1817.5764815372
2866,2021-11-06,1818.00001818
2867,2021-11-07,1815.5410312273
2868,2021-11-08,1824.5539610652
2869,2021-11-09,1829.8646382541
2870,2021-11-10,1848.9339394634
2871,2021-11-11,1862.0654676398
2872,2021-11-12,1864.7578140454
2873,2021-11-13,1865.1148910773
2874,2021-11-14,1865.6368351337
2875,2021-11-15,1862.8872526137
2876,2021-11-16,1850.701631207
2877,2021-11-17,1866.4491951615
2878,2021-11-18,1858.8628449485
2879,2021-11-19,1845.2080169539
2880,2021-11-20,1845.5121757666
2881,2021-11-21,1844.9844098817
2882,2021-11-22,1807.4855095786
2883,2021-11-23,1789.7278417904
2884,2021-11-24,1788.9964972162
2885,2021-11-25,1790.8486997593
2886,2021-11-26,1792.5603554435
2887,2021-11-27,1792.3556033517
2888,2021-11-28,1790.4853536687
2889,2021-11-29,1794.3990489398
2890,2021-11-30,1784.6078288604
2891,2021-12-01,1771.4376371403
2892,2021-12-02,1781.4623169058
2893,2021-12-03,1768.3553517153
2894,2021-12-04,1782.2816748614
2895,2021-12-05,1781.2130966044
2896,2021-12-06,1781.052920372
2897,2021-12-07,1781.6047598208
2898,2021-12-08,1784.0016441359
2899,2021-12-09,1785.509908598
2900,2021-12-10,1783.760112805
2901,2021-12-11,1782.939903871
2902,2021-12-12,1782.6001469219
2903,2021-12-13,1786.06990499
2904,2021-12-14,1789.1001577629
2905,2021-12-15,1772.6498562735
2906,2021-12-16,1783.1500522552
2907,2021-12-17,1798.9299964381
2908,2021-12-18,1798.1601225626
2909,2021-12-19,1797.8998731582
2910,2021-12-20,1790.8999003364
2911,2021-12-21,1790.0401094287
2912,2021-12-22,1804.349999152
2913,2021-12-23,1808.8501248287
2914,2021-12-24,1808.4801442444
2915,2021-12-25,1814.9498874187
2916,2021-12-26,1808.260059622
2917,2021-12-27,1811.6998853919
2918,2021-12-28,1806.8401184998
2919,2021-12-29,1804.1598875359
2920,2021-12-30,1815.6099241965
2921,2021-12-31,1829.0898448932
2922,2022-01-01,1829.2400733086
2923,2022-01-02,1829.5700601837
2924,2022-01-03,1803.1101125087
2925,2022-01-04,1813.3701229864
2926,2022-01-05,1810.6000129277
2927,2022-01-06,1790.889957692
2928,2022-01-07,1796.6401033427
2929,2022-01-08,1797.0349641905
2930,2022-01-09,1795.4201345955
2931,2022-01-10,1801.4580641279
2932,2022-01-11,1821.3698777843
2933,2022-01-12,1821.4448538445
2934,2022-01-13,1821.4999286883
2935,2022-01-14,1817.5301510077
2936,2022-01-15,1817.5301510077
2937,2022-01-16,1817.7828974623
2938,2022-01-17,1818.403994088
2939,2022-01-18,1814.3900728187
2940,2022-01-19,1839.3879546944
2941,2022-01-20,1838.5955777364
2942,2022-01-21,1834.3299247815
2943,2022-01-22,1834.3699663742
2944,2022-01-23,1836.5999099331
2945,2022-01-24,1842.3198934255
2946,2022-01-25,1848.7500600844
2947,2022-01-26,1820.2400132077
2948,2022-01-27,1797.8100157075
2949,2022-01-28,1791.6699887214
2950,2022-01-29,1791.6699887214
2951,2022-01-30,1790.1301532029
2952,2022-01-31,1797.6600578092
2953,2022-02-01,1800.7301240361
2954,2022-02-02,1798.2800889573
2955,2022-02-03,1805.8599432816
2956,2022-02-04,1807.5400085424
2957,2022-02-05,1808.120122822
2958,2022-02-06,1809.7100717785
2959,2022-02-07,1821.3549496596
2960,2022-02-08,1820.5700751076
2961,2022-02-09,1833.5150041117
2962,2022-02-10,1826.5600832327
2963,2022-02-11,1858.7598985935
2964,2022-02-12,1858.5001197803
2965,2022-02-13,1859.5400167433
2966,2022-02-14,1862.6500481029
2967,2022-02-15,1853.7900923818
2968,2022-02-16,1869.3800593603
2969,2022-02-17,1899.8898633846
2970,2022-02-18,1898.109843237
2971,2022-02-19,1898.2298247592
2972,2022-02-20,1904.1300962614
2973,2022-02-21,1910.2200401566
2974,2022-02-22,1899.309980684
2975,2022-02-23,1910.9048268118
2976,2022-02-24,1911.5199469974
2977,2022-02-25,1889.0700297151
2978,2022-02-26,1889.6900964932
2979,2022-02-27,1913.3999030672
2980,2022-02-28,1907.2351346279
2981,2022-03-01,1942.9801390513
2982,2022-03-02,1929.4079785265
2983,2022-03-03,1935.620113648
2984,2022-03-04,1970.0198440099
2985,2022-03-05,1970.8398477802
2986,2022-03-06,1989.2975790248
2987,2022-03-07,1981.9048126793
2988,2022-03-08,2009.3499069872
2989,2022-03-09,1991.1200030106
2990,2022-03-10,1998.1401311659
2991,2022-03-11,1987.7400171224
2992,2022-03-12,1988.1948939974
2993,2022-03-13,1974.5098674156
2994,2022-03-14,1954.1398550536
2995,2022-03-15,1916.8798716304
2996,2022-03-16,1927.279875729
2997,2022-03-17,1942.0100269862
2998,2022-03-18,1944.2898733995
2999,2022-03-19,1920.0801211033
3000,2022-03-20,1918.4298955837
3001,2022-03-21,1936.3948510486
3002,2022-03-22,1920.8601765539
3003,2022-03-23,1946.8259533704
3004,2022-03-24,1958.8600218217
3005,2022-03-25,1958.1998738528
3006,2022-03-26,1957.9000582084
3007,2022-03-27,1958.0200501253
3008,2022-03-28,1922.8251069427
3009,2022-03-29,1917.8599751254
3010,2022-03-30,1932.0998292797
3011,2022-03-31,1936.1901431658
3012,2022-04-01,1925.1249598611
3013,2022-04-02,1924.3499545853
3014,2022-04-03,1923.6299666923
3015,2022-04-04,1932.0998292797
3016,2022-04-05,1921.9001288442
3017,2022-04-06,1920.2198574928
3018,2022-04-07,1932.3600551032
3019,2022-04-08,1947.1201119983
3020,2022-04-09,1947.2998351027
3021,2022-04-10,1945.35989839
3022,2022-04-11,1953.0899054158
3023,2022-04-12,1965.3999205585
3024,2022-04-13,1978.7400214614
3025,2022-04-14,1970.310183962
3026,2022-04-15,1972.3301799061
3027,2022-04-16,1974.3999305011
3028,2022-04-17,1979.8000995839
3029,2022-04-18,1976.6400676802
3030,2022-04-19,1948.8500907482
3031,2022-04-20,1955.2100482155
3032,2022-04-21,1952.1599771675
3033,2022-04-22,1931.5299668182
3034,2022-04-23,1931.6400319261
3035,2022-04-24,1931.8348219409
3036,2022-04-25,1898.7978710678
3037,2022-04-26,1900.3299732966
3038,2022-04-27,1884.7299182027
3039,2022-04-28,1894.0498801824
3040,2022-04-29,1896.960159284
3041,2022-04-30,1896.960159284
3042,2022-05-01,1898.6900747305
3043,2022-05-02,1862.3999332516
3044,2022-05-03,1868.8549712477
3045,2022-05-04,1887.2400491966
3046,2022-05-05,1876.850104991
3047,2022-05-06,1873.8399759399
3048,2022-05-07,1882.9600961213
3049,2022-05-08,1880.6901455786
3050,2022-05-09,1854.5949351383
3051,2022-05-10,1838.3998714591
3052,2022-05-11,1853.3599376975
3053,2022-05-12,1820.7000118163
3054,2022-05-13,1811.4501401066
3055,2022-05-14,1811.3198798153
3056,2022-05-15,1811.6700173504
3057,2022-05-16,1827.4650081569
3058,2022-05-17,1813.9398374202
3059,2022-05-18,1816.8898443307
3060,2022-05-19,1844.0899406922
3061,2022-05-20,1846.6449969032
3062,2022-05-21,1846.6149885307
3063,2022-05-22,1846.3398435892
3064,2022-05-23,1854.3899622613
3065,2022-05-24,1866.6498917063
3066,2022-05-25,1853.2599862451
3067,2022-05-26,1852.1680924039
3068,2022-05-27,1852.8901565952
3069,2022-05-28,1852.8901565952
3070,2022-05-29,1850.019989466
3071,2022-05-30,1852.8499890033
3072,2022-05-31,1837.7650424744
3073,2022-06-01,1846.9198916966
3074,2022-06-02,1869.1798412692
3075,2022-06-03,1851.1600664789
3076,2022-06-04,1850.5999552525
3077,2022-06-05,1852.1001704673
3078,2022-06-06,1839.4498720479
3079,2022-06-07,1851.7218884082
3080,2022-06-08,1854.0299937556
3081,2022-06-09,1846.4898504916
3082,2022-06-10,1871.2200186112
3083,2022-06-11,1871.2200186112
3084,2022-06-12,1875.8650082519
3085,2022-06-13,1820.7199017248
3086,2022-06-14,1809.6599648926
3087,2022-06-15,1833.3499557063
3088,2022-06-16,1851.484983531
3089,2022-06-17,1839.4200970625
3090,2022-06-18,1839.4200970625
3091,2022-06-19,1838.4600323385
3092,2022-06-20,1837.2700518735
3093,2022-06-21,1830.8600245262
3094,2022-06-22,1837.3500561586
3095,2022-06-23,1823.9750947145
3096,2022-06-24,1827.2299285644
3097,2022-06-25,1827.2299285644
3098,2022-06-26,1831.0179196231
3099,2022-06-27,1822.8499712445
3100,2022-06-28,1818.6199402583
3101,2022-06-29,1818.4198658734
3102,2022-06-30,1805.7999404808
3103,2022-07-01,1810.5200266146
3104,2022-07-02,1810.5200266146
3105,2022-07-03,1809.6999191788
3106,2022-07-04,1808.789923159
3107,2022-07-05,1767.7501560923
3108,2022-07-06,1739.6550542372
3109,2022-07-07,1739.879944804
3110,2022-07-08,1742.4301429263
3111,2022-07-09,1741.8999041607
3112,2022-07-10,1743.9650090861
3113,2022-07-11,1733.9400736439
3114,2022-07-12,1726.0601072815
3115,2022-07-13,1732.4489066168
3116,2022-07-14,1711.0179632932
3117,2022-07-15,1707.21996983
3118,2022-07-16,1707.6750601742
3119,2022-07-17,1709.669996078
3120,2022-07-18,1708.4998551192
3121,2022-07-19,1710.4499081916
3122,2022-07-20,1695.5049451097
3123,2022-07-21,1718.1900311302
3124,2022-07-22,1727.659974403
3125,2022-07-23,1727.0399536877
3126,2022-07-24,1724.390048752
3127,2022-07-25,1718.9150964234
3128,2022-07-26,1718.1498824614
3129,2022-07-27,1738.1449821493
3130,2022-07-28,1755.1588506518
3131,2022-07-29,1766.269862367
3132,2022-07-30,1766.269862367
3133,2022-07-31,1762.4800773658
3134,2022-08-01,1771.8498768299
3135,2022-08-02,1757.5801355481
3136,2022-08-03,1764.0999658999
3137,2022-08-04,1792.7399053505
3138,2022-08-05,1774.8799116252
3139,2022-08-06,1775.5599849859
3140,2022-08-07,1774.6301360236
3141,2022-08-08,1789.2198786623
3142,2022-08-09,1793.7898636164
3143,2022-08-10,1791.2101021384
3144,2022-08-11,1787.6401487531
3145,2022-08-12,1801.5998927688
3146,2022-08-13,1802.2850090258
3147,2022-08-14,1800.0400328903
3148,2022-08-15,1779.229945721
3149,2022-08-16,1775.3998466765
3150,2022-08-17,1763.7300209073
3151,2022-08-18,1758.1799321343
3152,2022-08-19,1747.0401209511
3153,2022-08-20,1746.310046871
3154,2022-08-21,1746.5781477574
3155,2022-08-22,1735.2350584115
3156,2022-08-23,1745.6948546342
3157,2022-08-24,1752.3449441957
3158,2022-08-25,1756.5900231308
3159,2022-08-26,1737.954972715
3160,2022-08-27,1738.0398525586
3161,2022-08-28,1734.6998604954
3162,2022-08-29,1737.4899421051
3163,2022-08-30,1723.0999118807
3164,2022-08-31,1708.9199984483
3165,2022-09-01,1696.5200471836
3166,2022-09-02,1712.3399090611
3167,2022-09-03,1712.069904499
3168,2022-09-04,1709.1399334393
3169,2022-09-05,1713.1501404783
3170,2022-09-06,1701.7600793973
3171,2022-09-07,1716.7600069082
3172,2022-09-08,1709.7901386486
3173,2022-09-09,1716.9799010333
3174,2022-09-10,1716.9799010333
3175,2022-09-11,1716.9799010333
3176,2022-09-12,1724.8799267961
3177,2022-09-13,1702.074931466
3178,2022-09-14,1697.8900150993
3179,2022-09-15,1662.520064539
